date,product_id,product_name,category,region,units_sold,unit_price,revenue
2026-07-08,P103,SoundCore Buds,Electronics,Region Y,45,2999.0,134955.0
2026-07-08,P103,SoundCore Buds,Electronics,Region Z,25,2999.0,74975.0
2026-07-08,P104,NovaTab 11,Electronics,Region X,22,18999.0,417978.0
2026-07-08,P104,NovaTab 11,Electronics,Region Y,8,18999.0,151992.0
2026-07-08,P104,NovaTab 11,Electronics,Region Z,6,18999.0,113994.0
2026-07-08,P201,UrbanDen Jacket,Apparel,Region X,50,3499.0,174950.0
2026-07-08,P201,UrbanDen Jacket,Apparel,Region Y,17,3499.0,59483.0
2026-07-08,P201,UrbanDen Jacket,Apparel,Region Z,11,3499.0,38489.0
2026-07-08,P202,FlexiKnit Tee,Apparel,Region X,128,999.0,127872.0
2026-07-08,P202,FlexiKnit Tee,Apparel,Region Y,82,999.0,81918.0
2026-07-08,P202,FlexiKnit Tee,Apparel,Region Z,35,999.0,34965.0
2026-07-08,P203,TrailBlaze Sneakers,Apparel,Region X,29,4599.0,133371.0
2026-07-08,P203,TrailBlaze Sneakers,Apparel,Region Y,16,4599.0,73584.0
2026-07-08,P203,TrailBlaze Sneakers,Apparel,Region Z,7,4599.0,32193.0
2026-07-08,P204,CloudWeave Hoodie,Apparel,Region X,38,2199.0,83562.0
2026-07-08,P204,CloudWeave Hoodie,Apparel,Region Y,14,2199.0,30786.0
2026-07-08,P204,CloudWeave Hoodie,Apparel,Region Z,18,2199.0,39582.0
2026-07-08,P301,ChefPro Blender,Home & Kitchen,Region X,19,5499.0,104481.0
2026-07-08,P301,ChefPro Blender,Home & Kitchen,Region Y,6,5499.0,32994.0
2026-07-08,P301,ChefPro Blender,Home & Kitchen,Region Z,10,5499.0,54990.0
2026-07-08,P302,AeroFry Air Cooker,Home & Kitchen,Region X,10,8999.0,89990.0
2026-07-08,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,6,8999.0,53994.0
2026-07-08,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,5,8999.0,44995.0
2026-07-08,P303,PureSip Bottle,Home & Kitchen,Region X,168,899.0,151032.0
2026-07-08,P303,PureSip Bottle,Home & Kitchen,Region Y,92,899.0,82708.0
2026-07-08,P303,PureSip Bottle,Home & Kitchen,Region Z,47,899.0,42253.0
2026-07-08,P304,LoomNest Bedsheet,Home & Kitchen,Region X,25,1799.0,44975.0
2026-07-08,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,12,1799.0,21588.0
2026-07-08,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,9,1799.0,16191.0
2026-07-08,P401,GlowLab Serum,Beauty,Region X,85,1299.0,110415.0
2026-07-08,P401,GlowLab Serum,Beauty,Region Y,36,1299.0,46764.0
2026-07-08,P401,GlowLab Serum,Beauty,Region Z,21,1299.0,27279.0
2026-07-08,P402,SilkTouch Shampoo,Beauty,Region X,167,449.0,74983.0
2026-07-08,P402,SilkTouch Shampoo,Beauty,Region Y,89,449.0,39961.0
2026-07-08,P402,SilkTouch Shampoo,Beauty,Region Z,52,449.0,23348.0
2026-07-08,P403,DewDrop Moisturizer,Beauty,Region X,104,799.0,83096.0
2026-07-08,P403,DewDrop Moisturizer,Beauty,Region Y,50,799.0,39950.0
2026-07-08,P403,DewDrop Moisturizer,Beauty,Region Z,46,799.0,36754.0
2026-07-09,P101,VoltX Pro 5G Phone,Electronics,Region X,58,24999.0,1449942.0
2026-07-09,P101,VoltX Pro 5G Phone,Electronics,Region Y,32,24999.0,799968.0
2026-07-09,P101,VoltX Pro 5G Phone,Electronics,Region Z,25,24999.0,624975.0
2026-07-09,P102,VoltX Lite 5G Phone,Electronics,Region X,55,14999.0,824945.0
2026-07-09,P102,VoltX Lite 5G Phone,Electronics,Region Y,25,14999.0,374975.0
2026-07-09,P102,VoltX Lite 5G Phone,Electronics,Region Z,10,14999.0,149990.0
2026-07-09,P103,SoundCore Buds,Electronics,Region X,91,2999.0,272909.0
2026-07-09,P103,SoundCore Buds,Electronics,Region Y,41,2999.0,122959.0
2026-07-09,P103,SoundCore Buds,Electronics,Region Z,30,2999.0,89970.0
2026-07-09,P104,NovaTab 11,Electronics,Region X,20,18999.0,379980.0
2026-07-09,P104,NovaTab 11,Electronics,Region Y,12,18999.0,227988.0
2026-07-09,P104,NovaTab 11,Electronics,Region Z,6,18999.0,113994.0
2026-07-09,P201,UrbanDen Jacket,Apparel,Region X,38,3499.0,132962.0
2026-07-09,P201,UrbanDen Jacket,Apparel,Region Y,26,3499.0,90974.0
2026-07-09,P201,UrbanDen Jacket,Apparel,Region Z,12,3499.0,41988.0
2026-07-09,P202,FlexiKnit Tee,Apparel,Region X,119,999.0,118881.0
2026-07-09,P202,FlexiKnit Tee,Apparel,Region Y,74,999.0,73926.0
2026-07-09,P202,FlexiKnit Tee,Apparel,Region Z,36,999.0,35964.0
2026-07-09,P203,TrailBlaze Sneakers,Apparel,Region X,32,4599.0,147168.0
2026-07-09,P203,TrailBlaze Sneakers,Apparel,Region Y,14,4599.0,64386.0
2026-07-09,P203,TrailBlaze Sneakers,Apparel,Region Z,11,4599.0,50589.0
2026-07-09,P204,CloudWeave Hoodie,Apparel,Region X,38,2199.0,83562.0
2026-07-09,P204,CloudWeave Hoodie,Apparel,Region Y,22,2199.0,48378.0
2026-07-09,P204,CloudWeave Hoodie,Apparel,Region Z,10,2199.0,21990.0
2026-07-09,P301,ChefPro Blender,Home & Kitchen,Region X,14,5499.0,76986.0
2026-07-09,P301,ChefPro Blender,Home & Kitchen,Region Y,16,5499.0,87984.0
2026-07-09,P301,ChefPro Blender,Home & Kitchen,Region Z,6,5499.0,32994.0
2026-07-09,P302,AeroFry Air Cooker,Home & Kitchen,Region X,16,8999.0,143984.0
2026-07-09,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,6,8999.0,53994.0
2026-07-09,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,5,8999.0,44995.0
2026-07-09,P303,PureSip Bottle,Home & Kitchen,Region X,159,899.0,142941.0
2026-07-09,P303,PureSip Bottle,Home & Kitchen,Region Y,80,899.0,71920.0
2026-07-09,P303,PureSip Bottle,Home & Kitchen,Region Z,52,899.0,46748.0
2026-07-09,P304,LoomNest Bedsheet,Home & Kitchen,Region X,19,1799.0,34181.0
2026-07-09,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,16,1799.0,28784.0
2026-07-09,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,9,1799.0,16191.0
2026-07-09,P401,GlowLab Serum,Beauty,Region X,80,1299.0,103920.0
2026-07-09,P401,GlowLab Serum,Beauty,Region Y,35,1299.0,45465.0
2026-07-09,P401,GlowLab Serum,Beauty,Region Z,20,1299.0,25980.0
2026-07-09,P402,SilkTouch Shampoo,Beauty,Region X,192,449.0,86208.0
2026-07-09,P402,SilkTouch Shampoo,Beauty,Region Y,82,449.0,36818.0
2026-07-09,P402,SilkTouch Shampoo,Beauty,Region Z,73,449.0,32777.0
2026-07-09,P403,DewDrop Moisturizer,Beauty,Region X,103,799.0,82297.0
2026-07-09,P403,DewDrop Moisturizer,Beauty,Region Y,46,799.0,36754.0
2026-07-09,P403,DewDrop Moisturizer,Beauty,Region Z,27,799.0,21573.0
2026-07-10,P101,VoltX Pro 5G Phone,Electronics,Region X,61,24999.0,1524939.0
2026-07-10,P101,VoltX Pro 5G Phone,Electronics,Region Y,49,24999.0,1224951.0
2026-07-10,P101,VoltX Pro 5G Phone,Electronics,Region Z,22,24999.0,549978.0
2026-07-10,P102,VoltX Lite 5G Phone,Electronics,Region X,38,14999.0,569962.0
2026-07-10,P102,VoltX Lite 5G Phone,Electronics,Region Y,17,14999.0,254983.0
2026-07-10,P102,VoltX Lite 5G Phone,Electronics,Region Z,12,14999.0,179988.0
2026-07-10,P103,SoundCore Buds,Electronics,Region X,89,2999.0,266911.0
2026-07-10,P103,SoundCore Buds,Electronics,Region Y,38,2999.0,113962.0
2026-07-10,P103,SoundCore Buds,Electronics,Region Z,27,2999.0,80973.0
2026-07-10,P104,NovaTab 11,Electronics,Region X,27,18999.0,512973.0
2026-07-10,P104,NovaTab 11,Electronics,Region Y,7,18999.0,132993.0
2026-07-10,P104,NovaTab 11,Electronics,Region Z,15,18999.0,284985.0
2026-07-10,P201,UrbanDen Jacket,Apparel,Region X,40,3499.0,139960.0
2026-07-10,P201,UrbanDen Jacket,Apparel,Region Y,17,3499.0,59483.0
2026-07-10,P201,UrbanDen Jacket,Apparel,Region Z,15,3499.0,52485.0
2026-07-10,P202,FlexiKnit Tee,Apparel,Region X,81,999.0,80919.0
2026-07-10,P202,FlexiKnit Tee,Apparel,Region Y,64,999.0,63936.0
2026-07-10,P202,FlexiKnit Tee,Apparel,Region Z,47,999.0,46953.0
2026-07-10,P203,TrailBlaze Sneakers,Apparel,Region X,31,4599.0,142569.0
2026-07-10,P203,TrailBlaze Sneakers,Apparel,Region Y,10,4599.0,45990.0
2026-07-10,P203,TrailBlaze Sneakers,Apparel,Region Z,8,4599.0,36792.0
2026-07-10,P204,CloudWeave Hoodie,Apparel,Region X,38,2199.0,83562.0
2026-07-10,P204,CloudWeave Hoodie,Apparel,Region Y,22,2199.0,48378.0
2026-07-10,P204,CloudWeave Hoodie,Apparel,Region Z,15,2199.0,32985.0
2026-07-10,P301,ChefPro Blender,Home & Kitchen,Region X,13,5499.0,71487.0
2026-07-10,P301,ChefPro Blender,Home & Kitchen,Region Y,9,5499.0,49491.0
2026-07-10,P301,ChefPro Blender,Home & Kitchen,Region Z,4,5499.0,21996.0
2026-07-10,P302,AeroFry Air Cooker,Home & Kitchen,Region X,8,8999.0,71992.0
2026-07-10,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,8,8999.0,71992.0
2026-07-10,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,6,8999.0,53994.0
2026-07-10,P303,PureSip Bottle,Home & Kitchen,Region X,174,899.0,156426.0
2026-07-10,P303,PureSip Bottle,Home & Kitchen,Region Y,77,899.0,69223.0
2026-07-10,P303,PureSip Bottle,Home & Kitchen,Region Z,38,899.0,34162.0
2026-07-10,P304,LoomNest Bedsheet,Home & Kitchen,Region X,25,1799.0,44975.0
2026-07-10,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,19,1799.0,34181.0
2026-07-10,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,8,1799.0,14392.0
2026-07-10,P401,GlowLab Serum,Beauty,Region X,93,1299.0,120807.0
2026-07-10,P401,GlowLab Serum,Beauty,Region Y,41,1299.0,53259.0
2026-07-10,P401,GlowLab Serum,Beauty,Region Z,26,1299.0,33774.0
2026-07-10,P402,SilkTouch Shampoo,Beauty,Region X,162,449.0,72738.0
2026-07-10,P402,SilkTouch Shampoo,Beauty,Region Y,86,449.0,38614.0
2026-07-10,P402,SilkTouch Shampoo,Beauty,Region Z,62,449.0,27838.0
2026-07-10,P403,DewDrop Moisturizer,Beauty,Region X,93,799.0,74307.0
2026-07-10,P403,DewDrop Moisturizer,Beauty,Region Y,51,799.0,40749.0
2026-07-10,P403,DewDrop Moisturizer,Beauty,Region Z,27,799.0,21573.0
2026-07-11,P101,VoltX Pro 5G Phone,Electronics,Region X,62,24999.0,1549938.0
2026-07-11,P101,VoltX Pro 5G Phone,Electronics,Region Y,47,24999.0,1174953.0
2026-07-11,P101,VoltX Pro 5G Phone,Electronics,Region Z,30,24999.0,749970.0
2026-07-11,P102,VoltX Lite 5G Phone,Electronics,Region X,63,14999.0,944937.0
2026-07-11,P102,VoltX Lite 5G Phone,Electronics,Region Y,36,14999.0,539964.0
2026-07-11,P102,VoltX Lite 5G Phone,Electronics,Region Z,12,14999.0,179988.0
2026-07-11,P103,SoundCore Buds,Electronics,Region X,92,2999.0,275908.0
2026-07-11,P103,SoundCore Buds,Electronics,Region Y,51,2999.0,152949.0
2026-07-11,P103,SoundCore Buds,Electronics,Region Z,39,2999.0,116961.0
2026-07-11,P104,NovaTab 11,Electronics,Region X,30,18999.0,569970.0
2026-07-11,P104,NovaTab 11,Electronics,Region Y,12,18999.0,227988.0
2026-07-11,P104,NovaTab 11,Electronics,Region Z,11,18999.0,208989.0
2026-07-11,P201,UrbanDen Jacket,Apparel,Region X,54,3499.0,188946.0
2026-07-11,P201,UrbanDen Jacket,Apparel,Region Y,19,3499.0,66481.0
2026-07-11,P201,UrbanDen Jacket,Apparel,Region Z,14,3499.0,48986.0
2026-07-11,P202,FlexiKnit Tee,Apparel,Region X,137,999.0,136863.0
2026-07-11,P202,FlexiKnit Tee,Apparel,Region Y,64,999.0,63936.0
2026-07-11,P202,FlexiKnit Tee,Apparel,Region Z,45,999.0,44955.0
2026-07-11,P203,TrailBlaze Sneakers,Apparel,Region X,26,4599.0,119574.0
2026-07-11,P203,TrailBlaze Sneakers,Apparel,Region Y,20,4599.0,91980.0
2026-07-11,P203,TrailBlaze Sneakers,Apparel,Region Z,17,4599.0,78183.0
2026-07-11,P204,CloudWeave Hoodie,Apparel,Region X,38,2199.0,83562.0
2026-07-11,P204,CloudWeave Hoodie,Apparel,Region Y,27,2199.0,59373.0
2026-07-11,P204,CloudWeave Hoodie,Apparel,Region Z,18,2199.0,39582.0
2026-07-11,P301,ChefPro Blender,Home & Kitchen,Region X,17,5499.0,93483.0
2026-07-11,P301,ChefPro Blender,Home & Kitchen,Region Y,14,5499.0,76986.0
2026-07-11,P301,ChefPro Blender,Home & Kitchen,Region Z,3,5499.0,16497.0
2026-07-11,P302,AeroFry Air Cooker,Home & Kitchen,Region X,11,8999.0,98989.0
2026-07-11,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,9,8999.0,80991.0
2026-07-11,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,3,8999.0,26997.0
2026-07-11,P303,PureSip Bottle,Home & Kitchen,Region X,161,899.0,144739.0
2026-07-11,P303,PureSip Bottle,Home & Kitchen,Region Y,115,899.0,103385.0
2026-07-11,P303,PureSip Bottle,Home & Kitchen,Region Z,44,899.0,39556.0
2026-07-11,P304,LoomNest Bedsheet,Home & Kitchen,Region X,36,1799.0,64764.0
2026-07-11,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,22,1799.0,39578.0
2026-07-11,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,15,1799.0,26985.0
2026-07-11,P401,GlowLab Serum,Beauty,Region X,98,1299.0,127302.0
2026-07-11,P401,GlowLab Serum,Beauty,Region Y,40,1299.0,51960.0
2026-07-11,P401,GlowLab Serum,Beauty,Region Z,38,1299.0,49362.0
2026-07-11,P402,SilkTouch Shampoo,Beauty,Region X,256,449.0,114944.0
2026-07-11,P402,SilkTouch Shampoo,Beauty,Region Y,126,449.0,56574.0
2026-07-11,P402,SilkTouch Shampoo,Beauty,Region Z,49,449.0,22001.0
2026-07-11,P403,DewDrop Moisturizer,Beauty,Region X,118,799.0,94282.0
2026-07-11,P403,DewDrop Moisturizer,Beauty,Region Y,56,799.0,44744.0
2026-07-11,P403,DewDrop Moisturizer,Beauty,Region Z,46,799.0,36754.0
2026-07-12,P101,VoltX Pro 5G Phone,Electronics,Region X,57,24999.0,1424943.0
2026-07-12,P101,VoltX Pro 5G Phone,Electronics,Region Y,31,24999.0,774969.0
2026-07-12,P101,VoltX Pro 5G Phone,Electronics,Region Z,20,24999.0,499980.0
2026-07-12,P102,VoltX Lite 5G Phone,Electronics,Region X,61,14999.0,914939.0
2026-07-12,P102,VoltX Lite 5G Phone,Electronics,Region Y,37,14999.0,554963.0
2026-07-12,P102,VoltX Lite 5G Phone,Electronics,Region Z,26,14999.0,389974.0
2026-07-12,P103,SoundCore Buds,Electronics,Region X,116,2999.0,347884.0
2026-07-12,P103,SoundCore Buds,Electronics,Region Y,70,2999.0,209930.0
2026-07-12,P103,SoundCore Buds,Electronics,Region Z,47,2999.0,140953.0
2026-07-12,P104,NovaTab 11,Electronics,Region X,19,18999.0,360981.0
2026-07-12,P104,NovaTab 11,Electronics,Region Y,12,18999.0,227988.0
2026-07-12,P104,NovaTab 11,Electronics,Region Z,9,18999.0,170991.0
2026-07-12,P201,UrbanDen Jacket,Apparel,Region X,38,3499.0,132962.0
2026-07-12,P201,UrbanDen Jacket,Apparel,Region Y,22,3499.0,76978.0
2026-07-12,P201,UrbanDen Jacket,Apparel,Region Z,21,3499.0,73479.0
2026-07-12,P202,FlexiKnit Tee,Apparel,Region X,119,999.0,118881.0
2026-07-12,P202,FlexiKnit Tee,Apparel,Region Y,65,999.0,64935.0
2026-07-12,P202,FlexiKnit Tee,Apparel,Region Z,52,999.0,51948.0
2026-07-12,P203,TrailBlaze Sneakers,Apparel,Region X,37,4599.0,170163.0
2026-07-12,P203,TrailBlaze Sneakers,Apparel,Region Y,27,4599.0,124173.0
2026-07-12,P203,TrailBlaze Sneakers,Apparel,Region Z,9,4599.0,41391.0
2026-07-12,P204,CloudWeave Hoodie,Apparel,Region X,42,2199.0,92358.0
2026-07-12,P204,CloudWeave Hoodie,Apparel,Region Y,26,2199.0,57174.0
2026-07-12,P204,CloudWeave Hoodie,Apparel,Region Z,16,2199.0,35184.0
2026-07-12,P301,ChefPro Blender,Home & Kitchen,Region X,21,5499.0,115479.0
2026-07-12,P301,ChefPro Blender,Home & Kitchen,Region Y,7,5499.0,38493.0
2026-07-12,P301,ChefPro Blender,Home & Kitchen,Region Z,8,5499.0,43992.0
2026-07-12,P302,AeroFry Air Cooker,Home & Kitchen,Region X,9,8999.0,80991.0
2026-07-12,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,6,8999.0,53994.0
2026-07-12,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,6,8999.0,53994.0
2026-07-12,P303,PureSip Bottle,Home & Kitchen,Region X,159,899.0,142941.0
2026-07-12,P303,PureSip Bottle,Home & Kitchen,Region Y,92,899.0,82708.0
2026-07-12,P303,PureSip Bottle,Home & Kitchen,Region Z,54,899.0,48546.0
2026-07-12,P304,LoomNest Bedsheet,Home & Kitchen,Region X,32,1799.0,57568.0
2026-07-12,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,22,1799.0,39578.0
2026-07-12,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,11,1799.0,19789.0
2026-07-12,P401,GlowLab Serum,Beauty,Region X,86,1299.0,111714.0
2026-07-12,P401,GlowLab Serum,Beauty,Region Y,40,1299.0,51960.0
2026-07-12,P401,GlowLab Serum,Beauty,Region Z,25,1299.0,32475.0
2026-07-12,P402,SilkTouch Shampoo,Beauty,Region X,191,449.0,85759.0
2026-07-12,P402,SilkTouch Shampoo,Beauty,Region Y,113,449.0,50737.0
2026-07-12,P402,SilkTouch Shampoo,Beauty,Region Z,72,449.0,32328.0
2026-07-12,P403,DewDrop Moisturizer,Beauty,Region X,118,799.0,94282.0
2026-07-12,P403,DewDrop Moisturizer,Beauty,Region Y,66,799.0,52734.0
2026-07-12,P403,DewDrop Moisturizer,Beauty,Region Z,27,799.0,21573.0
2026-07-13,P101,VoltX Pro 5G Phone,Electronics,Region X,66,24999.0,1649934.0
2026-07-13,P101,VoltX Pro 5G Phone,Electronics,Region Y,38,24999.0,949962.0
2026-07-13,P101,VoltX Pro 5G Phone,Electronics,Region Z,25,24999.0,624975.0
2026-07-13,P102,VoltX Lite 5G Phone,Electronics,Region X,47,14999.0,704953.0
2026-07-13,P102,VoltX Lite 5G Phone,Electronics,Region Y,22,14999.0,329978.0
2026-07-13,P102,VoltX Lite 5G Phone,Electronics,Region Z,16,14999.0,239984.0
2026-07-13,P103,SoundCore Buds,Electronics,Region X,91,2999.0,272909.0
2026-07-13,P103,SoundCore Buds,Electronics,Region Y,49,2999.0,146951.0
2026-07-13,P103,SoundCore Buds,Electronics,Region Z,32,2999.0,95968.0
2026-07-13,P104,NovaTab 11,Electronics,Region X,27,18999.0,512973.0
2026-07-13,P104,NovaTab 11,Electronics,Region Y,10,18999.0,189990.0
2026-07-13,P104,NovaTab 11,Electronics,Region Z,5,18999.0,94995.0
2026-07-13,P201,UrbanDen Jacket,Apparel,Region X,38,3499.0,132962.0
2026-07-13,P201,UrbanDen Jacket,Apparel,Region Y,32,3499.0,111968.0
2026-07-13,P201,UrbanDen Jacket,Apparel,Region Z,12,3499.0,41988.0
2026-07-13,P202,FlexiKnit Tee,Apparel,Region X,134,999.0,133866.0
2026-07-13,P202,FlexiKnit Tee,Apparel,Region Y,49,999.0,48951.0
2026-07-13,P202,FlexiKnit Tee,Apparel,Region Z,38,999.0,37962.0
2026-07-13,P203,TrailBlaze Sneakers,Apparel,Region X,26,4599.0,119574.0
2026-07-13,P203,TrailBlaze Sneakers,Apparel,Region Y,19,4599.0,87381.0
2026-07-13,P203,TrailBlaze Sneakers,Apparel,Region Z,16,4599.0,73584.0
2026-07-13,P204,CloudWeave Hoodie,Apparel,Region X,42,2199.0,92358.0
2026-07-13,P204,CloudWeave Hoodie,Apparel,Region Y,21,2199.0,46179.0
2026-07-13,P204,CloudWeave Hoodie,Apparel,Region Z,14,2199.0,30786.0
2026-07-13,P301,ChefPro Blender,Home & Kitchen,Region X,17,5499.0,93483.0
2026-07-13,P301,ChefPro Blender,Home & Kitchen,Region Y,11,5499.0,60489.0
2026-07-13,P301,ChefPro Blender,Home & Kitchen,Region Z,4,5499.0,21996.0
2026-07-13,P302,AeroFry Air Cooker,Home & Kitchen,Region X,6,8999.0,53994.0
2026-07-13,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,11,8999.0,98989.0
2026-07-13,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,5,8999.0,44995.0
2026-07-13,P303,PureSip Bottle,Home & Kitchen,Region X,131,899.0,117769.0
2026-07-13,P303,PureSip Bottle,Home & Kitchen,Region Y,78,899.0,70122.0
2026-07-13,P303,PureSip Bottle,Home & Kitchen,Region Z,47,899.0,42253.0
2026-07-13,P304,LoomNest Bedsheet,Home & Kitchen,Region X,33,1799.0,59367.0
2026-07-13,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,12,1799.0,21588.0
2026-07-13,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,13,1799.0,23387.0
2026-07-13,P401,GlowLab Serum,Beauty,Region X,52,1299.0,67548.0
2026-07-13,P401,GlowLab Serum,Beauty,Region Y,43,1299.0,55857.0
2026-07-13,P401,GlowLab Serum,Beauty,Region Z,27,1299.0,35073.0
2026-07-13,P402,SilkTouch Shampoo,Beauty,Region X,155,449.0,69595.0
2026-07-13,P402,SilkTouch Shampoo,Beauty,Region Y,94,449.0,42206.0
2026-07-13,P402,SilkTouch Shampoo,Beauty,Region Z,66,449.0,29634.0
2026-07-13,P403,DewDrop Moisturizer,Beauty,Region X,95,799.0,75905.0
2026-07-13,P403,DewDrop Moisturizer,Beauty,Region Y,57,799.0,45543.0
2026-07-13,P403,DewDrop Moisturizer,Beauty,Region Z,38,799.0,30362.0
2026-07-14,P101,VoltX Pro 5G Phone,Electronics,Region X,53,24999.0,1324947.0
2026-07-14,P101,VoltX Pro 5G Phone,Electronics,Region Y,34,24999.0,849966.0
2026-07-14,P101,VoltX Pro 5G Phone,Electronics,Region Z,31,24999.0,774969.0
2026-07-14,P102,VoltX Lite 5G Phone,Electronics,Region X,35,14999.0,524965.0
2026-07-14,P102,VoltX Lite 5G Phone,Electronics,Region Y,13,14999.0,194987.0
2026-07-14,P102,VoltX Lite 5G Phone,Electronics,Region Z,15,14999.0,224985.0
2026-07-14,P103,SoundCore Buds,Electronics,Region X,84,2999.0,251916.0
2026-07-14,P103,SoundCore Buds,Electronics,Region Y,44,2999.0,131956.0
2026-07-14,P103,SoundCore Buds,Electronics,Region Z,32,2999.0,95968.0
2026-07-14,P104,NovaTab 11,Electronics,Region X,20,18999.0,379980.0
2026-07-14,P104,NovaTab 11,Electronics,Region Y,11,18999.0,208989.0
2026-07-14,P104,NovaTab 11,Electronics,Region Z,10,18999.0,189990.0
2026-07-14,P201,UrbanDen Jacket,Apparel,Region X,42,3499.0,146958.0
2026-07-14,P201,UrbanDen Jacket,Apparel,Region Y,12,3499.0,41988.0
2026-07-14,P201,UrbanDen Jacket,Apparel,Region Z,14,3499.0,48986.0
2026-07-14,P202,FlexiKnit Tee,Apparel,Region X,129,999.0,128871.0
2026-07-14,P202,FlexiKnit Tee,Apparel,Region Y,48,999.0,47952.0
2026-07-14,P202,FlexiKnit Tee,Apparel,Region Z,38,999.0,37962.0
2026-07-14,P203,TrailBlaze Sneakers,Apparel,Region X,32,4599.0,147168.0
2026-07-14,P203,TrailBlaze Sneakers,Apparel,Region Y,13,4599.0,59787.0
2026-07-14,P203,TrailBlaze Sneakers,Apparel,Region Z,6,4599.0,27594.0
2026-07-14,P204,CloudWeave Hoodie,Apparel,Region X,29,2199.0,63771.0
2026-07-14,P204,CloudWeave Hoodie,Apparel,Region Y,24,2199.0,52776.0
2026-07-14,P204,CloudWeave Hoodie,Apparel,Region Z,11,2199.0,24189.0
2026-07-14,P301,ChefPro Blender,Home & Kitchen,Region X,31,5499.0,170469.0
2026-07-14,P301,ChefPro Blender,Home & Kitchen,Region Y,13,5499.0,71487.0
2026-07-14,P301,ChefPro Blender,Home & Kitchen,Region Z,6,5499.0,32994.0
2026-07-14,P302,AeroFry Air Cooker,Home & Kitchen,Region X,17,8999.0,152983.0
2026-07-14,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,9,8999.0,80991.0
2026-07-14,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,5,8999.0,44995.0
2026-07-14,P303,PureSip Bottle,Home & Kitchen,Region X,139,899.0,124961.0
2026-07-14,P303,PureSip Bottle,Home & Kitchen,Region Y,80,899.0,71920.0
2026-07-14,P303,PureSip Bottle,Home & Kitchen,Region Z,66,899.0,59334.0
2026-07-14,P304,LoomNest Bedsheet,Home & Kitchen,Region X,19,1799.0,34181.0
2026-07-14,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,14,1799.0,25186.0
2026-07-14,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,8,1799.0,14392.0
2026-07-14,P401,GlowLab Serum,Beauty,Region X,68,1299.0,88332.0
2026-07-14,P401,GlowLab Serum,Beauty,Region Y,38,1299.0,49362.0
2026-07-14,P401,GlowLab Serum,Beauty,Region Z,23,1299.0,29877.0
2026-07-14,P402,SilkTouch Shampoo,Beauty,Region X,158,449.0,70942.0
2026-07-14,P402,SilkTouch Shampoo,Beauty,Region Y,93,449.0,41757.0
2026-07-14,P402,SilkTouch Shampoo,Beauty,Region Z,53,449.0,23797.0
2026-07-14,P403,DewDrop Moisturizer,Beauty,Region X,111,799.0,88689.0
2026-07-14,P403,DewDrop Moisturizer,Beauty,Region Y,42,799.0,33558.0
2026-07-14,P403,DewDrop Moisturizer,Beauty,Region Z,32,799.0,25568.0
2026-07-15,P101,VoltX Pro 5G Phone,Electronics,Region X,58,24999.0,1449942.0
2026-07-15,P101,VoltX Pro 5G Phone,Electronics,Region Y,43,24999.0,1074957.0
2026-07-15,P101,VoltX Pro 5G Phone,Electronics,Region Z,22,24999.0,549978.0
2026-07-15,P102,VoltX Lite 5G Phone,Electronics,Region X,46,14999.0,689954.0
2026-07-15,P102,VoltX Lite 5G Phone,Electronics,Region Y,14,14999.0,209986.0
2026-07-15,P102,VoltX Lite 5G Phone,Electronics,Region Z,14,14999.0,209986.0
2026-07-15,P103,SoundCore Buds,Electronics,Region X,78,2999.0,233922.0
2026-07-15,P103,SoundCore Buds,Electronics,Region Y,43,2999.0,128957.0
2026-07-15,P103,SoundCore Buds,Electronics,Region Z,23,2999.0,68977.0
2026-07-15,P104,NovaTab 11,Electronics,Region X,19,18999.0,360981.0
2026-07-15,P104,NovaTab 11,Electronics,Region Y,15,18999.0,284985.0
2026-07-15,P104,NovaTab 11,Electronics,Region Z,7,18999.0,132993.0
